文献種類	論文タイトル	言語	キーワード	公開日	論文タイトル英語	その他タイトル	著者所属	著者所属英語	著者名	著者名英語	論文抄録	論文抄録英語	研究会名	ファイル名	ファイル公開日	非会員価格	会員価格	ライセンス表記	書誌レコードID	雑誌名	巻	号	表記開始ページ	表記終了ページ	発行年月日	物理ページ開始	物理ページ終了
Symposium	プログラムの理解を支援する動的監視システムDONATS	Ja		1996/01/09	Dynamic Monitoring System DONATS for assisting program understanding		筑波大学 電子・情報工学系;;筑波大学 電子・情報工学系;;筑波大学 電子・情報工学系	Institute of Information Sciences and Electronics, Univesity of Tsukuba;;Institute of Information Sciences and Electronics, Univesity of Tsukuba;;Institute of Information Sciences and Electronics, Univesity of Tsukuba	浅川,忠彦;;西見,泰浩;;板野,肯三	Asakawa,Tadahiko;;Nishimi,Yasuhiro;;Itano,Kozo				WPRO1996012.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		109	120	1996/01/09	133	144
Symposium	セッション6	Ja		1996/01/09										WPRO1996S06.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996				1996/01/09	145	145
Symposium	日本の揺籃期のコンピュータのソフトウェア的復刻	Ja		1996/01/09	The Software Simulators for Japanese Computers in the Cradle		慶應義塾大学理工学部管理工学科		大駒,誠一					WPRO1996013.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		121	132	1996/01/09	147	158
Symposium	PC-UNIXのある環境	Ja		1996/01/09	PC-UNIX for programming environment		東京工業大学 総合情報処理センター;;東京工業大学 総合情報処理センター;;電気通信大学 電気通信学部	Computer Center, Tokyo Institute of Technology;;Computer Center, Tokyo Institute of Technology;;Computer Center, Tokyo Institute of Technology	前野,年紀;;太田,昌孝;;村上,弘	Maeno,Toshinori;;Ohta,Masataka;;Murakami,Hiroshi				WPRO1996014.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		133	142	1996/01/09	159	168
Symposium	ATMを用いた分散環境下での共有メモリの実現	Ja		1996/01/09	An Implementation of Distributed Shared Memory using ATM		電気通信大学 大学院情報システム学研究科;;電気通信大学 大学院情報システム学研究科	Graduate School of Information Systems, The University of Electro-Communications;;Graduate School of Information Systems, The University of Electro-Communications	中村,嘉志;;多田,好克	Nakamura,Yoshiyuki;;Tada,Yoshikatsu				WPRO1996015.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		143	150	1996/01/09	169	176
Symposium	セッション7	Ja		1996/01/09										WPRO1996S07.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996				1996/01/09	177	177
Symposium	アーケードゲームのテクノロジー (その1)	Ja		1996/01/09			日本アイ・ビー・エム株式会社 東京基礎研究所;;池上通信機株式会社 R&Dセンター		宮沢,篤;;駒野目,裕久					WPRO1996016.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		151	156	1996/01/09	179	184
Symposium	ゲームにおける戦術アルゴリズムの自動獲得	Ja		1996/01/09	Prograrn Synthesis for Robot Battle Game using Genetic Algorithm and Recurrent Network		慶應義塾大学 理工学研究科 計算機科学専攻 中西研究室;;慶應義塾大学 理工学研究科 計算機科学専攻 中西研究室;;慶應義塾大学 理工学研究科 計算機科学専攻 中西研究室	Nakanishi Laboratory, Department of Computer Science, Faculty of Science and Technology, Keio University;;Nakanishi Laboratory, Department of Computer Science, Faculty of Science and Technology, Keio University;;Nakanishi Laboratory, Department of Computer Science, Faculty of Science and Technology, Keio University	杉山,智則;;山口,文彦;;中西,正和	Sugiyama,Tomonori;;Yamaguchi,Fumihiko;;Nakanishi,Masakazu				WPRO1996017.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		157	164	1996/01/09	185	192
Symposium	セッション8	Ja		1996/01/09										WPRO1996S08.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996				1996/01/09	193	193
Symposium	OS/omicron第4版のためのマイクロカーネルの開発	Ja		1996/01/09	Development of a Microkernel for the OS/omicron Version 4		東京農工大学 工学部;;東京農工大学 工学部;;東京農工大学 工学部;;東京農工大学 工学部	Tokyo University of Agriculture and Technology;;Tokyo University of Agriculture and Technology;;Tokyo University of Agriculture and Technology;;Tokyo University of Agriculture and Technology	森永,智之;;早川,栄一;;並木,美太郎;;高橋,延匡	Morinaga,Tomoyuki;;Hayakawa,Eiichi;;Namiki,Mitarou,Takahashi,Nobumasa				WPRO1996018.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		165	176	1996/01/09	195	206
Symposium	プロセッサ性能を調整する制御方式の実現と評価	Ja		1996/01/09	Implementation and Evaluation of the Mechanism to regulate processor performance		九州大学工学部情報工学科	Faculty of Engineering, Kyushu University	谷口,秀夫	Taniguchi,Hideo				WPRO1996019.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		177	188	1996/01/09	207	218
Symposium	Cenju-3へのoccamの実装	Ja		1996/01/09	An Imprementation of occam for Cenju-3		電気通信大学 大学院情報システム学研究科;;電気通信大学 大学院情報システム学研究科	Graduate School of Information Systems, The University of Electro-Communications;;Graduate School of Information Systems, The University of Electro-Communications	稲田,太;;多田,好克	Inada,Futoshi;;Tada,Yoshikatu				WPRO1996020.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		189	195	1996/01/09	219	225
Symposium	セッション9	Ja		1996/01/09										WPRO1996S09.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996				1996/01/09	227	227
Symposium	フラクタル音楽	Ja		1996/01/09	Fractal Music		NTTヒューマンインタフェース研究所	NTT Human Interface Labs.	斎藤,隆文	Saito,Takafumi				WPRO1996021.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		197	206	1996/01/09	229	238
Symposium	音楽情報処理とオブジェクト指向	Ja		1996/01/09	MIusic Processing and Object Orientedness		筑波大学工学研究科;;筑波大学電子・情報工学系;;筑波大学工学研究科		平賀,瑠美;;五十嵐,滋;;松浦,陽平					WPRO1996022.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		207	214	1996/01/09	239	246
Symposium	ポスターセッション	Ja		1996/01/09										WPRO1996S10.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996				1996/01/09	247	247
Symposium	GCの視覚化	Ja		1996/01/09	Visual Garbage Collection		慶応義塾大学理工学研究科;;慶応義塾大学理工学研究科;;慶応義塾大学理工学研究科;;慶応義塾大学理工学研究科;;慶応義塾大学理工学研究科;;神奈川大学情報科学科;;慶応義塾大学理工学研究科	Graduate School of Science and Technology, Keio University;;Graduate School of Science and Technology, Keio University;;Graduate School of Science and Technology, Keio University;;Graduate School of Science and Technology, Keio University;;Graduate School of Science and Technology, Keio University;;Graduate School of Science and Technology, Keio University;;Department of lnformation Science, Faculty of Science, Kanagawa University;;Graduate School of Science and Technology, Keio University	萩原,拓也;;田中,詠子;;岩井,輝男;;田中,良夫;;前田,敦司;;松井,祥悟;;中西,正和	Ogihara,Takuya;;Tanaka,Eiko;;Iwai,Teruo;;Tanaka,Yoshio;;Maeda,Atsushi;;Matsui,Shogo;;Nakanishi,Masakazu				WPRO1996023.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		215	216	1996/01/09	249	250
Symposium	BNFの学習を支援するFull BASIC言語処理系の開発	Ja		1996/01/09	The Development of Full BASIC Language Processor for The Student Learning BNF		東京農工大学工学部;;東京農工大学工学部;;東京農工大学工学部;;東京農工大学工学部	Tokyo University of Agriculture and Technology;;Tokyo University of Agriculture and Technology;;Tokyo University of Agriculture and Technology;;Tokyo University of Agriculture and Technology	橋本,裕;;早川,栄一;;並木,美太郎;;高橋,延匡	Hashimoto,Yutaka;;Hayakawa,Eiichi;;Namiki,Mitarou;;Takahashi,Nobumasa				WPRO1996024.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		217	218	1996/01/09	251	252
Symposium	ペンウィンドウシステム"未"におけるユーザインタフェースの評価環境の実現	Ja		1996/01/09	The Implementation of Environment for Evaluating User Interfaces on The HITSUJI Window System for Pen Computers		東京農工大学工学部電子情報工学科;;東京農工大学工学部電子情報工学科;;東京農工大学工学部電子情報工学科;;東京農工大学工学部電子情報工学科;;東京農工大学工学部電子情報工学科	Tokyo University of Agri. and Tech.;;Tokyo University of Agri. and Tech.;;Tokyo University of Agri. and Tech.;;Tokyo University of Agri. and Tech.;;Tokyo University of Agri. and Tech.	二村,尚;;中島,一彰;;早川,栄一;;並木,美太郎;;高橋,延匡	Nimura,Takashi;;Nakajima,Kazuaki;;Hayakawa,Eiichi;;Namiki,Mitarou;;Takahashi,Nobumasa				WPRO1996025.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		219	220	1996/01/09	253	254
Symposium	OS/omicron V4における浮動小数点演算エミュレータの実装	Ja		1996/01/09	The Equipment of Floating Point Processing Emulator for OS/omicron V4		東京農工大学 工学部 電子情報工学科;;東京農工大学 工学部 電子情報工学科;;東京農工大学 工学部 電子情報工学科;;東京農工大学 工学部 電子情報工学科	Tokyo University of Agriculture and Technology;;Tokyo University of Agriculture and Technology;;Tokyo University of Agriculture and Technology;;Tokyo University of Agriculture and Technology	山本,康弘;;早川,栄一;;並木,美太郎;;高橋,延匡	Yamamoto,Yasuhiro;;Hayakawa,Eiichi;;Namiki,Mitarou;;Takahashi,Nobumasa				WPRO1996026.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		221	222	1996/01/09	255	256
Symposium	報告	Ja		1996/01/09										WPRO1996R00.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996				1996/01/09	257	257
Symposium	第28回情報処理学会若手の会報告	Ja		1996/01/09			奈良先端科学技術大学院大学		山本,和彦					WPRO1996R01.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		223	225	1996/01/09	259	261
Symposium	1995年夏のプログラミングシンポジウム報告	Ja		1996/01/09			(株)ソニーコンピュータサイエンス研究所		寺岡,文男					WPRO1996R02.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		227	230	1996/01/09	263	266
Symposium	山内賞発表	Ja		1996/01/09					山内記念会					WPRO1996R03.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996		231	231	1996/01/09	267	267
Symposium	奥付	Ja		1996/01/09										WPRO1996colophon.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996				1996/01/09	269	269
Symposium	裏表紙	Ja		1996/01/09										WPRO1996back.pdf	1996/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第37回プログラミング・シンポジウム報告書	1996				1996/01/09	286	286
