文献種類	論文タイトル	言語	キーワード	公開日	論文タイトル英語	その他タイトル	著者所属	著者所属英語	著者名	著者名英語	論文抄録	論文抄録英語	研究会名	ファイル名	ファイル公開日	非会員価格	会員価格	ライセンス表記	書誌レコードID	雑誌名	巻	号	表記開始ページ	表記終了ページ	発行年月日	物理ページ開始	物理ページ終了
Symposium	セッション2	Ja		2002/01/09										WPRO2002S02.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002				2002/01/09	49	49
Symposium	ポピュラー音楽のリズムセクション自動生成システムの試作	Ja		2002/01/09			東京大学 新領域創成科学研究科		近山,隆					WPRO2002004.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		35	46	2002/01/09	51	62
Symposium	ロボカップへの挑戦	Ja		2002/01/09			電気通信大学 情報工学専攻;;電気通信大学 情報工学専攻;;電気通信大学 情報工学専攻	Graduate School of Electro-Communications, The University of Electro-Communications;;Graduate School of Electro-Communications, The University of Electro-Communications;;Graduate School of Electro-Communications, The University of Electro-Communications	中山,康二;;宮澤,慎一;;竹内,郁雄	Nakayama,Koji;;Miyazawa,Sin'ichi;;Takeuchi,Ikuo				WPRO2002005.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		47	58	2002/01/09	63	74
Symposium	表彰	Ja		2002/01/09										WPRO2002A00.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002				2002/01/09	75	75
Symposium	山内賞報告	Ja		2002/01/09					山内記念会					WPRO2002A01.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		59	59	2002/01/09	77	77
Symposium	セッション3	Ja		2002/01/09										WPRO2002S03.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002				2002/01/09	79	79
Symposium	対話型電子白板と立ち位置検出装置を用いた遠隔授業支援システムの設計と試作	Ja		2002/01/09	Prototyping of a distance classroom learning system using an interactive electronic whiteboard and a standing position detector		東京農工大学工学部;;東京農工大学工学部;;東京農工大学工学部;;東京農工大学工学部;;東京農工大学工学部		福井,賢二;;石田,準;;坂東,宏和;;加藤,直樹;;中川,正樹	Fukui,Kenji;;Ishida,Hitoshi;;Bando,Hirokazu;;Kato,Naoki;;Nakagawa,Masaki				WPRO2002006.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		61	68	2002/01/09	81	88
Symposium	コンピュータ博物館のための収集物と展示計画	Ja		2002/01/09			東京農工大学工学部情報コミュニケーション工学科;;東京農工大学工学部情報コミュニケーション工学科;;東京農工大学名誉教授		野瀬,隆;;小谷,善行;;西村,恕彦	Nose,Takashi;;Kotani,Yoshiyuki;;Nisimura,Hirohiko				WPRO2002007.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		69	80	2002/01/09	89	100
Symposium	セッション4	Ja		2002/01/09										WPRO2002S04.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002				2002/01/09	101	101
Symposium	階層的クラスタリングに基づく多次元データの可視化	Ja		2002/01/09	Visualization of Multidimentional Data Set Based on Hierarchical Clustering		東京農工大学大学院 工学研究科 電子情報工学専攻;;東京農工大学大学院 工学研究科 電子情報工学専攻;;東京農工大学 工学部 情報コミュニケーション工学科	Division of Electronic and Information Engineering, Graduate School of Technology, Tokyo University of Agriculture and Technology;;Division of Electronic and Information Engineering, Graduate School of Technology, Tokyo University of Agriculture and Technology;;Department of Computer, Information and Communication Sciences, Faculty of Technology, Tokyo University of Agriculture and Technology	大野,晋哉;;鉢呂,重喜;;斎藤,隆文	Ohno,Shinya;;Hachiro,Shigeki;;Saito,Takafumi				WPRO2002008.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		81	88	2002/01/09	103	110
Symposium	未踏プロジェクト、現在じたばた真っ最中	Ja		2002/01/09			有限会社アントラッド(UNTROD, Inc.);;有限会社アントラッド(UNTROD, Inc.);;有限会社アントラッド(UNTROD, Inc.);;有限会社アントラッド(UNTROD, Inc.);;エクス・ツールス株式会社;;デジタルファッション株式会社;;京都大学工学部情報学科		和田,健之介;;和田,佳子;;中口,孝雄;;星,和明;;金子,勇;;石井,卓良;;西尾,泰和					WPRO2002009.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		89	100	2002/01/09	111	122
Symposium	セッション5	Ja		2002/01/09										WPRO2002S05.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002				2002/01/09	123	123
Symposium	プログラム動作の類似度評価に基づく探索型デバッグ手法の拡張	Ja		2002/01/09			(株)東芝 研究開発センター システム技術ラボラトリー;;(株)東芝 研究開発センター システム技術ラボラトリー;;(株)東芝 研究開発センター システム技術ラボラトリー;;(株)東芝 研究開発センター システム技術ラボラトリー	Research and Development Center, Toshiba Corp.;;Research and Development Center, Toshiba Corp.;;Research and Development Center, Toshiba Corp.;;Research and Development Center, Toshiba Corp.	植木,克彦;;岡本,渉;;田村,文隆;;平山,雅之	Ueki,Katsuhiko;;Okamoto,Wataru;;Tamura,Fumitaka;;Hirayama,Masayuki				WPRO2002010.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		101	108	2002/01/09	125	132
Symposium	実行トレース中の繰り返しの発見によるプログラムアニメーションの短縮	Ja		2002/01/09			東京大学大学院修士課程;;東京大学		樋口,直志;;寺田,実	Higuchi,Naoshi;;Terada,Minoru				WPRO2002011.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		109	119	2002/01/09	133	143
Symposium	セッション6	Ja		2002/01/09										WPRO2002S06.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002				2002/01/09	145	145
Symposium	RDBとODBを融合するXML-DBフレームワーク ～オープンソースがもたらすXML-DBの未来～	Ja		2002/01/09			有限会社メディアフロント 日本PostgreSQLユーザー会		小松,誠					WPRO2002012.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		121	128	2002/01/09	147	154
Symposium	2倍ソート数列	Ja		2002/01/09	Two-times Sorting Sequence		静岡大学理工学研究科;;静岡大学情報学部;;静岡大学情報学部	Department of Computer Science, Shizuoka University;;Department of Computer Science, Shizuoka University;;Department of Computer Science, Shizuoka University	作田,誠;;新谷,誠;;飯田,弘之	Sakuta,Makoto;;Araya,Makoto;;Iida,Hiroyuki				WPRO2002013.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		129	140	2002/01/09	155	166
Symposium	報告	Ja		2002/01/09										WPRO2002R00.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002				2002/01/09	167	167
Symposium	2001年 夏のプログラミングシンポジウム 「プログラムの達人―プログラミングの技」	Ja		2002/01/09			東京大学		田中,哲朗					WPRO2002R01.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		141	142	2002/01/09	169	170
Symposium	第34回情報科学若手の会 報告	Ja		2002/01/09			早稲田大学大学院理工学研究科		筧,一彦					WPRO2002R02.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		143	148	2002/01/09	171	176
Symposium	Games and Puzzles Competitions on Computers (GPCC) 活動報告	Ja		2002/01/09			静岡大学情報学部情報科学科		飯田,弘之					WPRO2002R03.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		149	152	2002/01/09	177	180
Symposium	セッション7	Ja		2002/01/09										WPRO2002S07.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002				2002/01/09	181	181
Symposium	アプリケーションプログラムのカーネル内実行による高速化	Ja		2002/01/09	Accelration of application programs by executing in the kernel		電気通信大学 大学院 情報システム学研究科;;電気通信大学 大学院 情報システム学研究科;;電気通信大学 大学院 情報システム学研究科	The Graduate School of Information Systems, The University of Electro-Communications;;The Graduate School of Information Systems, The University of Electro-Communications;;The Graduate School of Information Systems, The University of Electro-Communications	佐藤,喬;;中村,嘉志;;多田,好克	Satou,Takashi;;Nakamura,Yoshiyuki;;Tada,Yoshikatsu				WPRO2002014.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		153	160	2002/01/09	183	190
Symposium	PCクラスタシステムFireClusterにおけるジョブスケジューリング機構の設計	Ja		2002/01/09	A Design of Job Scheduling Systems for PC Cluster Systems		電気通信大学 情報工学科;;電気通信大学 情報工学科;;電気通信大学 情報工学科	Department of Computer Science, The University of Electro-Communications;;Department of Computer Science, The University of Electro-Communications;;Department of Computer Science, The University of Electro-Communications	小堺,康之;;兵頭,和樹;;中山,泰一	Kozakai,Yasuyuki;;Hyoudou,Kazuki;;Nakayama,Yasuichi				WPRO2002015.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		161	171	2002/01/09	191	201
Symposium	セッション8	Ja		2002/01/09										WPRO2002S08.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002				2002/01/09	203	203
Symposium	量子コンピュータの命令セットアーキテクチャの一提案とそのシミュレータの構想	Ja		2002/01/09	An Instruction Set of a Quantum Computer and a Concept of its Simulator		東京農工大学 工学部 情報コミュニケーション工学科;;奈良女子大学 理学部 情報科学科;;東京農工大学 工学部 情報コミュニケーション工学科;;奈良女子大学 理学部 情報科学科	Department of Computer, Information and Communication Sciences, Faculty of Technology, Tokyo University of Agriculture and Technology;;Department of Information & Computer Sciences, Faculty of Sciences, Nara Women's University;;Department of Computer, Information and Communication Sciences, Faculty of Technology, Tokyo University of Agriculture and Technology;;Department of Information & Computer Sciences, Faculty of Sciences, Nara Women's University	古屋,良二郎;;大音,真由美;;中條,拓伯;;城,和貴	Furuya,Ryoujirou;;Oto,Mayumi;;Nakajo,Hironori;;Joe,Kazuki				WPRO2002016.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		173	184	2002/01/09	205	216
Symposium	SIMD型拡張命令をもっと使った最適化への道のり	Ja		2002/01/09			ソニー株式会社;;東京大学		藤波,順久;;阿部,正佳					WPRO2002017.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		185	196	2002/01/09	217	228
Symposium	ポスター発表	Ja		2002/01/09										WPRO2002P00.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002				2002/01/09	229	229
Symposium	部分評価を応用した動的Webページのキャッシュ機構	Ja		2002/01/09	A Caching System for Dynamic Web Pages Using Partial Evaluation		コグニティブリサーチラボ 研究開発部	R&D Division, Cognitive Research Laboratories, Inc.	竹辺,靖昭	Takebe,Yasuaki				WPRO2002P01.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		197	202	2002/01/09	231	236
Symposium	未踏テキスト用シソーラスの自動構築システムの開発	Ja		2002/01/09	Automatic Building System Thesaurus for Brandnew Text Data		豊橋技術科学大学 情報工学系;;豊橋技術科学大学 情報工学系;;豊橋技術科学大学 情報工学系;;豊橋技術科学大学 情報工学系;;豊橋技術科学大学 情報工学系;;豊橋技術科学大学 情報工学系;;豊橋技術科学大学 情報工学系	Department of Information and Computer Sciences, Toyohashi University of Technology;;Department of Information and Computer Sciences, Toyohashi University of Technology;;Department of Information and Computer Sciences, Toyohashi University of Technology;;Department of Information and Computer Sciences, Toyohashi University of Technology;;Department of Information and Computer Sciences, Toyohashi University of Technology;;Department of Information and Computer Sciences, Toyohashi University of Technology;;Department of Information and Computer Sciences, Toyohashi University of Technology	山本,英子;;梅村,恭司;;舟宝,貴志;;鈴木,健二;;真田,亜希子;;Chakma,Junan;;武田,善行	Yamamoto,Eiko;;Umemura,Kyoji;;Funatomi,Takashi;;Suzuki,Kenji;;Sanada,Akiko;;Chakma,Junan;;Takeda,Yoshiyuki				WPRO2002P02.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		203	208	2002/01/09	237	242
Symposium	楽曲分析システムDAPHNEを用いた演奏創造	Ja		2002/01/09			筑波大学システム情報工学研究科;;筑波大学第三学群情報学類;;筑波大学電子・情報工学系		國弘,竜徳;;高田,聖;;水谷,哲也					WPRO2002P03.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		209	212	2002/01/09	243	246
Symposium	Computation Scrapbooks of Emacs Lisp Runtime State	En		2002/01/09	Computation Scrapbooks of Emacs Lisp Runtime State		PRESTO, Japan Science and Technology Corporation	PRESTO, Japan Science and Technology Corporation	Potter,Richard	Potter,Richard				WPRO2002P04.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		213	216	2002/01/09	247	250
Symposium	生産ラインにおける制御用プログラム開発の効率化	Ja		2002/01/09	Improving Productivity of Software Development for Assembly Line Control		(有)エスワイシステム	SY System Limited Company	山田,周司	Yamada,Syuji				WPRO2002P05.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002		217	221	2002/01/09	251	255
Symposium	奥付	Ja		2002/01/09										WPRO2002colophon.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002				2002/01/09	257	257
Symposium	裏表紙	Ja		2002/01/09										WPRO2002back.pdf	2002/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第43回プログラミング・シンポジウム報告集	2002				2002/01/09	264	264
