文献種類	論文タイトル	言語	キーワード	公開日	論文タイトル英語	その他タイトル	著者所属	著者所属英語	著者名	著者名英語	論文抄録	論文抄録英語	研究会名	ファイル名	ファイル公開日	非会員価格	会員価格	ライセンス表記	書誌レコードID	雑誌名	巻	号	表記開始ページ	表記終了ページ	発行年月日	物理ページ開始	物理ページ終了
Symposium	MRSAとetによるOSの振舞いの定量的な測定	Ja		2001/01/09	Measuring of an operating system behavior using the MRSA and the et		電気通信大学 大学院情報システム学研究科	Graduate School of Information Systems, The University of Electro-Communications	多田,好克	Tada,Yoshikatsu				WPRO2001007.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		71	82	2001/01/09	97	108
Symposium	プログラム実行履歴情報に基づくソースコード読解支援システム	Ja		2001/01/09	Source Code Reading Support System based on Execution History		東京大学大学院工学系研究科;;東京大学大学院工学系研究科	Faculty of Engineering, University of Tokyo;;Faculty of Engineering, University of Tokyo	首藤,達生;;寺田,実	Sudo,Tatsuo;;Terada,Minoru				WPRO2001008.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		83	90	2001/01/09	109	116
Symposium	セッション5	Ja		2001/01/09										WPRO2001S05.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001				2001/01/09	117	117
Symposium	リアルタイム通信向け予約型帯域保証機構の開発	Ja		2001/01/09	Development of Reservation-Based Bandwidth Guarantee Mechanism for Real-Time Communication		東京農工大学工学部情報コミュニケーション工学科;;東京農工大学工学部情報コミュニケーション工学科	Department of Computer, Information and Communication Sciences, Faculty of Engineering, Tokyo University of Agriculture and Technology;;Department of Computer, Information and Communication Sciences, Faculty of Engineering, Tokyo University of Agriculture and Technology	毛利,公一;;吉澤,康文	Mouri,Koichi;;Yoshizawa,Yasufumi				WPRO2001009.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		91	98	2001/01/09	119	126
Symposium	システムの負荷を考慮した負荷分散ルータの開発	Ja		2001/01/09	Development of Load-Balancing Router Based on System Resources		東京農工大学工学部電子情報工学科;;東京農工大学工学部情報コミュニケーション工学科;;東京農工大学工学部情報コミュニケーション工学科	Department of Electronic and Information Engineering, Tokyo University of Agriculture and Technology;;Department of Computer, Information and Communication Sciences, Faculty of Engineering, Tokyo University of Agriculture and Technology;;Department of Computer, Information and Communication Sciences, Faculty of Engineering, Tokyo University of Agriculture and Technology	笠井,秀一;;毛利,公一;;吉澤,康文	Kasai,Syuichi;;Mouri,Koichi;;Yoshizawa,Yasufumi				WPRO2001010.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		99	106	2001/01/09	127	134
Symposium	DJBツールとサイト運用	Ja		2001/01/09			東京工業大学 原子炉工学研究所		前野,年紀	Maeno,Toshinori				WPRO2001011.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		107	116	2001/01/09	135	144
Symposium	セッション6	Ja		2001/01/09										WPRO2001S06.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001				2001/01/09	145	145
Symposium	電子流通基盤SPAgentの目指すもの 〜新しいプログラミング・パラダイムの提案と実践〜	Ja		2001/01/09			(株)東芝 研究開発センター コンピュータ・ネットワーク・ラボラトリ;;(株)東芝 iバリュー・クリエーション社 WebTop事業部;;(株)東芝 研究開発センター コンピュータ・ネットワーク・ラボラトリ;;(株)東芝 iバリュー・クリエーション社 WebTop事業部;;(株)東芝 iバリュー・クリエーション社 WebTop事業部		高橋,俊成;;梶浦,正浩;;後藤,哲也;;秋山,浩一郎;;半田,豊					WPRO2001012.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		117	126	2001/01/09	147	156
Symposium	Webにおける外字の取り扱い方式の提案	Ja		2001/01/09	Using Extended Character Set for Old Japanese Text in Digital Archives		津田塾大学情報数理科学科	Department of Mathematics and Computer Science, Tsuda College	来住,伸子	Kishi,Nobuko				WPRO2001013.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		127	134	2001/01/09	157	164
Symposium	セッション7	Ja		2001/01/09										WPRO2001S07.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001				2001/01/09	165	165
Symposium	Java2Cトランスレータにおける例外処理の実現	Ja		2001/01/09	Implementations of exception handling in a Java2C translator		日立製作所システム開発研究所	Software Development Laboratory, Hitachi, Co. Ltd.	千葉,雄司	Chiba,Yuji				WPRO2001014.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		135	142	2001/01/09	167	174
Symposium	グローバルコンピューティングに適したJava実行環境の研究	Ja		2001/01/09	Java Runtime Environment for Global Computing		奈良先端科学技術大学院大学 情報科学研究科;;奈良先端科学技術大学院大学 情報科学研究科;;奈良先端科学技術大学院大学 情報科学センター	Graduate School of Information Science, Nara Institute of Science and Technology;;Graduate School of Information Science, Nara Institute of Science and Technology;;Graduate School of Information Science, Nara Institute of Science and Technology	蟻川,浩;;河合,栄治;;砂原,秀樹	Arikawa,Hiroshi;;Kawai,Eiji;;Sunahara,Hideki				WPRO2001015.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		143	150	2001/01/09	175	182
Symposium	ポスター発表	Ja		2001/01/09										WPRO2001P00.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001				2001/01/09	183	183
Symposium	身に着けるキーボード	Ja		2001/01/09	Wearable Keyboard		富士通研究所	Fujitsu Laboratories, Ltd.	和田,英一	Wada,Eiiti				WPRO2001P01.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		151	154	2001/01/09	185	188
Symposium	純統計処理によるキーワードの抽出実験	Ja		2001/01/09	Keyword extraction using pure statistical processing		豊橋技術科学大学;;豊橋技術科学大学;;豊橋技術科学大学;;豊橋技術科学大学;;豊橋技術科学大学	Toyohashi University of Technology;;Toyohashi University of Technology;;Toyohashi University of Technology;;Toyohashi University of Technology;;Toyohashi University of Technology	田中,路子;;武田,善行;;仲村,大也;;山本,英子;;梅村,恭司	Tanaka,Michiko;;Takeda,Yoshiyuki;;Nakamura,Daiya;;Yamamoto,Eiko;;Umemura,Kyoji				WPRO2001P02.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		155	158	2001/01/09	189	192
Symposium	ワークプロセスにおけるコミュニケーション場のマネジメントシステムTeamEnsemble	Ja		2001/01/09	How to manage virtual communication "Ba" places in work process …The virtual place management system : TeamEmsemble…		富士ゼロックス(株) ソリューション開発センター	Solution Development Center, Fuji Xerox Co., Ltd.	林,祥一	Hayashi,Shoichi				WPRO2001P03.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		159	164	2001/01/09	193	198
Symposium	PSYCHE:協調演奏システムを中心として	Ja		2001/01/09			筑波大学大学院システム工学研究科;;筑波大学大学院システム工学研究科;;筑波大学大学院工学研究科;;筑波大学電子・情報工学系;;筑波大学電子・情報工学系	Doctoral Program in System and Information Engineering, University of Tsukuba;;Doctoral Program in System and Information Engineering, University of Tsukuba;;Doctoral Program in Engineering, University of Tsukuba;;Institute of Information Sciences, University of Tsukuba;;Institute of Information Sciences, University of Tsukuba	船田,宏聡;;永田,恵典;;酒井,祐樹;;五十嵐,滋;;水谷,哲也		Funata,Hiroaki;;Nagata,Keisuke;;Sakai,Yuuki;;Igarasi,Sigeru;;Mizutani,Tetsuya			WPRO2001P04.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		165	168	2001/01/09	199	202
Symposium	ある新種の算術生命体 ― ナミーバ	Ja		2001/01/09	An unusual arithgraphic life, Numoeba		NTT;;NTT;;電通大		佐藤,進也;;天海,良治;;竹内,郁雄					WPRO2001P05.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		169	174	2001/01/09	203	208
Symposium	ゲーム性を生かしたグループ学習支援システム	Ja		2001/01/09			多摩美術大学・JST;;東京大学;;国立情報学研究所		楠,房子;;杉本,雅則;;橋爪,宏達					WPRO2001P06.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001		175	178	2001/01/09	209	212
Symposium	奥付	Ja		2001/01/09										WPRO2001colophon.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001				2001/01/09	213	213
Symposium	裏表紙	Ja		2001/01/09										WPRO2001back.pdf	2001/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第42回プログラミング・シンポジウム報告集	2001				2001/01/09	216	216
