文献種類	論文タイトル	言語	キーワード	公開日	論文タイトル英語	その他タイトル	著者所属	著者所属英語	著者名	著者名英語	論文抄録	論文抄録英語	研究会名	ファイル名	ファイル公開日	非会員価格	会員価格	ライセンス表記	書誌レコードID	雑誌名	巻	号	表記開始ページ	表記終了ページ	発行年月日	物理ページ開始	物理ページ終了
Symposium	単眼ビデオカメラによるバーチャルキーボード	Ja		1999/01/12	Virtual Keyboard with Single Video Camera		慶應義塾大学理工学研究科計算機科学専攻;;慶應義塾大学理工学研究科計算機科学専攻	Department of Computer Science, Faculty of Science and Technology, Keio Univ.;;Department of Computer Science, Faculty of Science and Technology, Keio Univ.	松井,望;;山本,喜一	Matsui,Nozomu;;Yamamoto,Yoshikazu				WPRO1999005.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		35	42	1999/01/12	51	58
Symposium	セッション3	Ja		1999/01/12										WPRO1999S03.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999				1999/01/12	59	59
Symposium	教育用計算機におけるファイルシステムの運用と問題	Ja		1999/01/12	Difficulties in file system for educational computer systems		九州芸術工科大学;;九州芸術工科大学;;九州芸術工科大学	Kyushu Institute of Design;;Kyushu Institute of Design;;Kyushu Institute of Design	藤村,直美;;来海,義英;;平山,善一	Fujimura,Naomi;;Kimachi,Yoshihide;;Hirayama,Zenichi				WPRO1999006.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		43	50	1999/01/12	61	68
Symposium	「楽しさ」を重視した教育支援ツールの設計と試作	Ja		1999/01/12	Design and Prototyping of Computer Assisted Learning Tools Putting Emphasis on Enjoyability		東京農工大学工学部;;東京農工大学工学部;;東京農工大学工学部	Dept. of Computer Science, Tokyo Univ. of Agriculture and Technology;;Dept. of Computer Science, Tokyo Univ. of Agriculture and Technology;;Dept. of Computer Science, Tokyo Univ. of Agriculture and Technology	坂東,宏和;;澤田,伸一;;中川,正樹	Bandoh,Hirokazu;;Sawada,Shin-ichi;;Nakagawa,Masaki				WPRO1999007.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		51	58	1999/01/12	69	76
Symposium	セッション4	Ja		1999/01/12										WPRO1999S04.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999				1999/01/12	77	77
Symposium	逆算法による詰め将棋問題の生成について	Ja		1999/01/12			電子技術総合研究所;;(株)日本総合研究所;;図書館情報大学		松原,仁;;村瀬,芳生;;平賀,譲					WPRO1999008.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		59	67	1999/01/12	79	87
Symposium	補完類似度による地名情報の抽出	Ja		1999/01/12	Extracting Hierarchical Pairs of the Place Names using Complementary Similarity Measure		豊橋技術科学大学 情報工学系;;ミノルタ株式会社;;豊橋技術科学大学 情報工学系	Department of Information and Computer Sciences, Toyohashi University of Technology;;Minolta Co., Ltd.;;Department of Information and Computer Sciences, Toyohashi University of Technology	山本,英子;;松本,兼一;;梅村,恭司	Yamamoto,Eiko;;Matsumoto,Kenichi;;Umemura,Kyoji				WPRO1999009.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		69	76	1999/01/12	89	96
Symposium	招待講演	Ja		1999/01/12										WPRO1999I00.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999				1999/01/12	97	97
Symposium	招待講演「計算機の歴史の研究の現状」	Ja		1999/01/12	The Recent Researches on the History of Computing		慶應義塾大学理工学部管理工学科	The Administration Engineering Department of the Faculty of Science and Technology Keio University	大駒,誠一	Okoma,Seiichi				WPRO1999I01.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		77	87	1999/01/12	99	109
Symposium	報告	Ja		1999/01/12										WPRO1999R00.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999				1999/01/12	111	111
Symposium	平成10年度 夏のシンポジウム報告	Ja		1999/01/12			慶応義塾大学理工学部;;慶応義塾大学理工学部;;早稲田大学理工学部	Faculty of Science and Technology, Keio University;;Faculty of Science and Technology, Keio University;;Faculty of Science and Technology, Waseda University	山本,喜一;;中西,正和;;筧,捷彦	Yamamoto,Yoshikazu;;Nakanishi,Masakazu;;Kakehi,Takehiko				WPRO1999R01.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		89	92	1999/01/12	113	116
Symposium	1998年 秋のプログラミングシンポジウム 「日本のプログラミング」報告	Ja		1999/01/12			富士ゼロックス;;農工大;;電通大;;電通大;;電総研		伊知地,宏;;斎藤,隆文;;竹内,郁雄;;多田,好克;;中島,秀之					WPRO1999R02.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		93	95	1999/01/12	117	119
Symposium	第31回 情報科学若手の会報告	Ja		1999/01/12			慶應義塾大学;;慶應義塾大学;;慶應義塾大学;;千歳科学技術大学;;早稲田大学;;早稲田大学;;電気通信大学;;電気通信大学;;東京女子大学;;日本原子力研究所		山口,文彦;;吉池,久夫;;山本,真也;;高岡,詠子;;筧,一彦;;川本,史生;;中村,嘉志;;楯岡,孝道;;平岡,慶子;;小出,洋					WPRO1999R03.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		97	99	1999/01/12	121	123
Symposium	Games and Puzzles Computer Contest (GPCC) '98課題ゲーム: アマゾン & 四人将棋シングル戦	Ja		1999/01/12	GPCC'98 Report		静岡大学情報学部情報科学	Dept. of Computer Science, Shizuoka University	飯田,弘之	Iida,Hiroyuki				WPRO1999R04.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		101	102	1999/01/12	125	126
Symposium	アマゾンゲームのプログラミング	Ja		1999/01/12	An Approach for Amazon Programming		静岡大学情報学部情報科学;;静岡大学情報学部情報科学	Dept. of Computer Science, Shizuoka University;;Dept. of Computer Science, Shizuoka University	梶原,羊一郎;;飯田,弘之	Kajiwara,Yoichiro;;Iida,Hiroyuki				WPRO1999R05.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		103	103	1999/01/12	127	127
Symposium	アマゾンゲームの評価関数について	Ja		1999/01/12	An Evaluation Function for Amazon Game		東京農工大学工学部情報コミュニケーション工学科		小谷,善行	Kotani,Yoshiyuki				WPRO1999R06.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		104	105	1999/01/12	128	129
Symposium	表彰	Ja		1999/01/12										WPRO1999A00.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999				1999/01/12	131	131
Symposium	山内賞報告	Ja		1999/01/12					山内記念会					WPRO1999A01.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		107	107	1999/01/12	133	133
Symposium	セッション5	Ja		1999/01/12										WPRO1999S05.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999				1999/01/12	135	135
Symposium	文科系学生に暗号が理解できるか ―RSA暗号のミニ実験からプログラム教育へ―	Ja		1999/01/12			常磐大学短期大学部経営情報学科		藤中,恵					WPRO1999010.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		109	120	1999/01/12	137	148
Symposium	数式処理システムの現代暗号への応用	Ja		1999/01/12	Computer Algebra Application to Cryptography		富士通研究所	Fujitsu Laboratories	竹島,卓	Takeshima,Taku				WPRO1999011.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		121	130	1999/01/12	149	158
Symposium	MPUの性能に応じた共通鍵暗号の高速実装法	Ja		1999/01/12			通信・放送機構	TAO	下山,武司	Shimoyama,Takeshi				WPRO1999012.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		131	141	1999/01/12	159	169
Symposium	セッション6	Ja		1999/01/12										WPRO1999S06.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999				1999/01/12	171	171
Symposium	Tense Arithmeticに基づく実時間知的プログラムの数理的表現ならびに解析	Ja		1999/01/12			筑波大学 電子・情報工学系;;筑波大学 電子・情報工学系;;筑波大学 電子・情報工学系;;(株)日立製作所 中央研究所 プロセッサシステム研究部		塩,雅之;;五十嵐,滋;;水谷,哲也;;白銀,哲也					WPRO1999013.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		143	149	1999/01/12	173	179
Symposium	「可五感化」という新しい感覚に基づいたシミュレーション・プログラミング	Ja		1999/01/12	A Programming Concept of Computer Simulation Using "Five-sensibility method"		(株)計算流体力学研究所;;芝浦工業大学大学院工学研究科材料工学専攻;;芝浦工業大学工学部材料工学科	Institute of Computational Fluid Dynamics;;Shibaura Institute of Technology;;Shibaura Institute of Technology	土屋,敏明;;米澤,彰二;;武田,邦彦	Tsuchiya,Toshiaki;;Yonezawa,Shoji;;Takeda,Kunihiko				WPRO1999014.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		151	158	1999/01/12	181	188
Symposium	セッション7	Ja		1999/01/12										WPRO1999S07.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999				1999/01/12	189	189
Symposium	並列ガーベジコレクションの実用化技術	Ja		1999/01/12	Implementation Techniques for Parallel Garbage Collector		神奈川大学理学部;;新情報処理開発機構;;電気通信大学大学院情報システム学研究科;;慶應義塾大学理工学部	Kanagawa University;;Real World Computing Partnership;;The University of Electro-Communications;;Keio University	松井,祥悟;;田中,良夫;;前田,敦司;;中西,正和	Matsui,Shogo;;Tanaka,Yoshio;;Maeda,Atsushi;;Nakanishi,Masakazu				WPRO1999015.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		159	170	1999/01/12	191	202
Symposium	メイリングリスト運営の経験と課題 〜個人で運用するMLを目指して〜	Ja		1999/01/12	Personal mailing list management		東京工業大学 総合情報処理センター	Computer Center, Tokyo Institute of Technology	前野,年紀	Maeno,Toshinori				WPRO1999016.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		171	180	1999/01/12	203	212
Symposium	ポスター発表	Ja		1999/01/12										WPRO1999P00.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999				1999/01/12	213	213
Symposium	データマイニングツール:concordとdpsearch	Ja		1999/01/12	Data Mining Tool ―concord,dpsearch―		豊橋技術科学大学 情報工学系;;豊橋技術科学大学 情報工学系;;豊橋技術科学大学 情報工学系	Department of Information and computer science, Toyohashi University of Technology	澤田,流布一;;下川,僚子;;梅村,恭司	Sawada,Ryuichi;;Shimokawa,Ryoko;;Umemura,Kyouji				WPRO1999P01.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		181	184	1999/01/12	215	218
Symposium	対話型電子白版における教育用ソフトウェアの設計と試作	Ja		1999/01/12	Design and Prototyping of Educational Software on an Interactive Electronic Whiteboard		東京農工大学工学部;;東京農工大学工学部;;東京農工大学工学部	Dept. of Computer Science, Tokyo Univ. of Agriculture and Technology;;Dept. of Computer Science, Tokyo Univ. of Agriculture and Technology;;Dept. of Computer Science, Tokyo Univ. of Agriculture and Technology	堀田,耕一郎;;澤田,伸一;;中川,正樹	Hotta,Kouichirou;;Sawada,Shin-ichi;;Nakagawa,Masaki				WPRO1999P02.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		185	188	1999/01/12	219	222
Symposium	ユーザの視点にたったソフトウエアデザインの研究	Ja		1999/01/12	The Software Design Supported User Perspective		多摩美術大学;;多摩美術大学;;多摩美術大学;;多摩美術大学;;多摩美術大学	Tama-Art University;;Tama-Art University;;Tama-Art University;;Tama-Art University;;Tama-Art University	楠,房子;;吉橋,昭夫;;上田,絵理;;坂田,純一郎;;澤野,鯛子	Kusunoki,Fusako;;Yoshihashi,Akio;;Ueda,Eri;;Sakata,Junichirou;;Sawano,Taiko				WPRO1999P03.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		189	192	1999/01/12	223	226
Symposium	方程式を使用しないシミュレーションプログラミング	Ja		1999/01/12	A Programming Method of Computer Simulation without Using any Differential Equations		芝浦工業大学大学院工学研究科材料工学専攻;;芝浦工業大学大学院工学研究科材料工学専攻;;株式会社 計算流体力学研究所;;芝浦工業大学工学部材料工学科	Shibaura Institute of Technology;;Shibaura Institute of Technology;;Institute of Computational Fluid Dynamics;;Shibaura Institute of Technology	豊高,宏典;;米澤,彰二;;土屋,敏明;;武田,邦彦	Toyotaka,Hirinori;;Yonezawa,Shoji;;Tsuchiya,Toshiaki;;Takeda,Kunihiko				WPRO1999P04.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		193	200	1999/01/12	227	234
Symposium	自然現象を連続化しないシミュレーション・プログラミング	Ja		1999/01/12	A Programming Method of Computer Simulation without Using any Differential Equations		芝浦工業大学大学院工学研究科材料工学専攻;;株式会社計算流体力学研究所;;芝浦工業大学工学部材料工学科	Shibaura Institute of Technology;;Institute of Computational Fluid Dynamics;;Shibaura Institute of Technology	米澤,彰二;;土屋,敏明;;武田,邦彦	Yonezawa,Shoji;;Tsuchiya,Toshiaki;;Takeda,Kunihiko				WPRO1999P05.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999		201	208	1999/01/12	235	242
Symposium	奥付	Ja		1999/01/12										WPRO1999colophon.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999				1999/01/12	243	243
Symposium	裏表紙	Ja		1999/01/12										WPRO1999back.pdf	1999/01/12	0	IPSJ:学会員,0|DLIB:会員,0			第40回プログラミング・シンポジウム報告集	1999				1999/01/12	248	248
