文献種類	論文タイトル	言語	キーワード	公開日	論文タイトル英語	その他タイトル	著者所属	著者所属英語	著者名	著者名英語	論文抄録	論文抄録英語	研究会名	ファイル名	ファイル公開日	非会員価格	会員価格	ライセンス表記	書誌レコードID	雑誌名	巻	号	表記開始ページ	表記終了ページ	発行年月日	物理ページ開始	物理ページ終了
Symposium	GPCC報告	Ja		1978/01/11			電電公社武蔵野通研		竹内,郁雄					WPRO1978009.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978		59	60	1978/01/11	77	78
Symposium	印鑑とコンピュータ処理	Ja		1978/01/11			日本ユニバック株式会社;;日本ユニバック株式会社		田中,康仁;;相賀,良久					WPRO1978013.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978		61	72	1978/01/11	81	94
Symposium	九州大学の教育用ソフトウェア	Ja		1978/01/11			九州大学;;九州大学;;九州大学;;日本電気株式会社;日本電気株式会社;日本電気株式会社		大槻,説乎;;長沢,勲;;宇津宮,孝一;;平野,哲;;表,俊夫;;三田,順業					WPRO1978014.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978		73	81	1978/01/11	95	103
Symposium	OS開発用ツールとしてのSolo	Ja		1978/01/11			東京大学 工学部;;東京大学 工学部		小川,貴英;;芝田,晃					WPRO1978016.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978		83	88	1978/01/11	107	112
Symposium	グラフィック言語としてのSIMPL	Ja		1978/01/11			慶応義塾大学;;慶応義塾大学;;慶応義塾大学;;慶応義塾大学		大野,義夫;;望月,恵吾;;末定,加代子;;中西,正和					WPRO1978017.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978		89	96	1978/01/11	113	120
Symposium	公衆暗号系の構想 ―暗号とNP完全問題―	Ja		1978/01/11			NHK解説委員室		赤木,昭夫					WPRO1978019.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978		97	104	1978/01/11	123	130
Symposium	PRIMALの設計・処理系作成・使用経験	Ja		1978/01/11			電気通信大学計算機科学科;;電気通信大学計算機科学科		野下,浩平;;山田,重夫					WPRO1978020.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978		105	112	1978/01/11	131	138
Symposium	自動索表計算法 ―MTAC (Mathematical Tabulative Automatic Computing)―	Ja		1978/01/11			東京大学理学部;;東京大学理学部		寺島,元章;;後藤,英一					WPRO1978021.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978		113	120	1978/01/11	139	146
Symposium	イオタ言語とイオタシステム ―階層的プログラム開発とその検証のための言語と方法とシステム―	Ja		1978/01/11			京都大学数理解析研究所;;京都大学数理解析研究所;;香川大学経済学部		中島,玲二;;中原,早生;;本田,道夫					WPRO1978027.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978		121	132	1978/01/11	149	160
Symposium	関係データベース上の高度な質問応答過程について	Ja		1978/01/11			電子技術総合研究所		古川,康一					WPRO1978028.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978		133	144	1978/01/11	161	172
Symposium	ソフトウェアシステムの安全性とドメイン制御機構	Ja		1978/01/11			東京芝浦電気株式会社;;東京芝浦電気株式会社;;東京芝浦電気株式会社		星野,康夫;;江川,明人;;増田,龍彦					WPRO1978030.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978		145	152	1978/01/11	175	182
Symposium	奥付	Ja		1978/01/11										WPRO1978colophon.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978				1978/01/11	183	183
Symposium	プログラミング・シンポジウム報告集 バックナンバー在庫一覧表	Ja		1978/01/11										WPRO1978backnumbers.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978				1978/01/11	184	184
Symposium	裏表紙	Ja		1978/01/11										WPRO1978back.pdf	1978/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第19回プログラミング・シンポジウム報告集	1978				1978/01/11	188	188
