文献種類	論文タイトル	言語	キーワード	公開日	論文タイトル英語	その他タイトル	著者所属	著者所属英語	著者名	著者名英語	論文抄録	論文抄録英語	研究会名	ファイル名	ファイル公開日	非会員価格	会員価格	ライセンス表記	書誌レコードID	雑誌名	巻	号	表記開始ページ	表記終了ページ	発行年月日	物理ページ開始	物理ページ終了
Symposium	LAD (Lamda Diagrams): ラムダ式の図形表現	Ja		1990/01/09			日立製作所基礎研究所;;日立製作所基礎研究所;;日立製作所基礎研究所		二村,良彦;;野木,兼六;;高野,明彦	Futamura,Y.;;Nogi,K.;;Takano,A.				WPRO1990007.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		57	74	1990/01/09	69	86
Symposium	種々の比例代表制アルゴリズムの比較について	Ja		1990/01/09	On proportional Representative Assignment Algorithms Comparison		山梨大学工学部	Yamanashi University	有澤,誠	Arisawa,Makoto				WPRO1990008.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		75	82	1990/01/09	87	94
Symposium	ニューラルネットワークを用いた制約論理プログラミング	Ja		1990/01/09	Constraint logic programming with neural-networks		東京大学大型計算機センター	Computer Centre, University of Tokyo	山下,義行	Yamashita,Yoshiyuki				WPRO1990009.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		83	94	1990/01/09	95	106
Symposium	M-cube: マルチメディア知識システムの構築環境	Ja		1990/01/09			電力中央研究所;;電力中央研究所;;電力中央研究所;;関西電力		寺野,隆雄;;小野田,崇;;鈴木,道夫;;上西,勝也					WPRO1990010.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		95	104	1990/01/09	107	116
Symposium	スーパーコンピュータ上でのグラフ問題の高速化	Ja		1990/01/09	Vectorization of Graph Algorithms on Super-computers		日立製作所中央研究所;;日立製作所中央研究所	Central Research Lab.,Hitachi Ltd.;;Central Research Lab.,Hitachi Ltd.	安村,通晃;;小島,啓二	Yasumura,Michiaki;;Kojima,Keiji				WPRO1990011.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		105	116	1990/01/09	117	128
Symposium	形態素解析を利用した日本語スペルチェッカ	Ja		1990/01/09	A Japanese "Spelling" Checker Using Morphological Analysis		東京農工大学工学部数理情報工学科;;東京農工大学工学部数理情報工学科		下村,秀樹;;高橋,延匡	Shimomura,H.;;Takahashi,N.				WPRO1990012.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		117	125	1990/01/09	129	137
Symposium	学術・研究目的のコンピュータコミュニケーション基盤の構築	Ja		1990/01/09			東京大学		村井,純					WPRO1990013.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		127	134	1990/01/09	139	146
Symposium	マルチプロセッサLISPマシンMacELIS II	Ja		1990/01/09	Multi-Processor LISP Machine, MacELIS II		NTTソフトウェア研究所;;NTTソフトウェア研究所	NTT Software Laboratories;;TT Software Laboratories	三上,博英;;村上,健一郎	Mikami,Hirohide;;Murakami,Ken'ichiro				WPRO1990014.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		135	146	1990/01/09	147	158
Symposium	並列lisp処理系によるXウィンドウシステム・インタフェースの構築	Ja		1990/01/09	A New Interface of the X Window System with a Multi-thread Lisp		東京大学		新田,善久	Nitta,Yoshihisa				WPRO1990015.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		147	158	1990/01/09	159	170
Symposium	究極のデザインCADを目指して	Ja		1990/01/09	Towards the Ideal Design CAD System		山梨大学;;山梨大学;;トヨタ自動車;;山梨県工業技術センター	Faculty of Engineering, Yamanashi University;;Faculty of Engineering, Yamanashi University;;Toyota Motor Corporation;;Yamanashi Industrial Technology Center	古川,進;;伊藤,誠;;山田,晋;;萩原,茂	Furukawa,Susumu;;Itoh,Makoto;;Yamada,Susumu;;Hagihara,Shigeru				WPRO1990016.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		159	165	1990/01/09	171	177
Symposium	続. コンピュータに「絵」を描かせるには	Ja		1990/01/09	To Let a Computer Draw Illustrations ... (Part 2)		NTTヒューマンインタフェース研究所;;NTTヒューマンインタフェース研究所	NTT Human Interface Laboratories;;NTT Human Interface Laboratories	斎藤,隆文;;高橋,時市郎	Saito,Takafumi;;Takahashi,Tokiichiro				WPRO1990017.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		167	178	1990/01/09	179	190
Symposium	夏のシンポジウム報告	Ja		1990/01/09			東京大学		和田,英一	Wada,Eiiti				WPRO1990018-1.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		179	182	1990/01/09	191	194
Symposium	第22回情報科学若手の会シンポジウム報告	Ja		1990/01/09			豊橋技術科学大学情報工学科		塩見,彰睦	Shiomi,Akichika				WPRO1990018-2.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		183	188	1990/01/09	195	200
Symposium	GPCC報告	Ja		1990/01/09			東京農工大学;;神奈川大学		小谷,善行;;南雲,夏彦					WPRO1990018-3.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		189	192	1990/01/09	201	204
Symposium	山内賞報告	Ja		1990/01/09					山内記念会					WPRO1990018-4.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990		193	193	1990/01/09	205	205
Symposium	奥付	Ja		1990/01/09										WPRO1990colophon.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990				1990/01/09	207	207
Symposium	裏表紙	Ja		1990/01/09										WPRO1990back.pdf	1990/01/09	0	IPSJ:学会員,0|DLIB:会員,0			第31回プログラミング・シンポジウム報告集	1990				1990/01/09	210	210
